date,wnvpresent,tmax,tmin,tavg,dewpoint,wetbulb,cool,preciptotal,daylighthours,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,codesum_BR,codesum_DZ,codesum_FG,codesum_HZ,codesum_RA,codesum_TS,codesum_TSRA,codesum_VCTS
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,0,71,54,63,51,57,0,0.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,1,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.16,8,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2009-09-25,0,70,60,65,57,60,0,0.02,11,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2009-10-01,0,59,41,50,46,49,0,0.89,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2009-10-01,0,59,44,52,46,49,0,0.59,11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,69,51,60,56,57,0,0.52,12,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2011-06-10,0,71,51,61,56,58,0,0.44,11,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
